text,label,majority,minority
"In insidious ways, rape culture, sexism and misogyny already infect many elements of American life",0,False,False
"Gays, straights and aces spend most of their lives doing other things besides their sexuality (or lack thereof)",0,False,False
It's always upsetting when those with pigment problems kick ass instead of getting their own kicked,1,False,False
That should give you an IDEA of what sexual harassment and sexual assault are like,0,False,False
I know it is really quite sickening,1,False,False
First of all where is there a Muslim bakery,0,False,False
Sickening that we taxpayers fund his disgustingly irresponsible & immature behaviour with an annual salary of over 2 million plus expenses,1,True,False
Enough of this nonsense already,0,False,False
"Whether you are born rich or poor, black or white, privileged or unprivileged all these factors are overcome by smarts",0,False,False
"It elected a Latino as DNC chair and appointed the loser, a Muslim, to be Deputy Chair",1,False,False
"

policy wise, we are divided with at least half of the population against substantial immigrations of muslims",0,False,False
The stock market is at record levels with US $4 trillion in new wealth,0,False,False
THAT is what I am saying is a stupid statement,1,False,False
"

{In other news, SL self-outs as a Trump troll",1,False,False
Or any post that fuels hatred towards Muslims,0,False,False
Our Silent Majority is now more vocal - it's screaming,0,False,False
Does that make me a traitor to the feminist cause or a woman capable of independent thought,0,False,False
"Your either under 25, or an idiot",1,False,False
It is not a Muslim ban,0,False,False
"

But we fall all over ourselves being ""respectful"" of conservative Muslim beliefs",0,False,False
Do you realize that Rifles are used the least of any firearm for killing next to shotguns,1,False,False
Richard is what I call willfully ignorant,1,False,False
what else is disproportionate about black male behavior,1,False,False
You believe someone that would threaten the assembly that if they didn't do something to one or their members they would all be given a black eye,0,False,False
"If Pisano had an issue with any of them, killing 1 or all 3 is not the answer",0,False,False
The studies also necessary because there is a widespread belief among opponents of gay marriage that gay visitors will destroy our tourist industry in Hawaii,0,False,False
dick-centric view of the universe,1,False,False
"Obama has
""STOCKED"" this country with Muslims and other undesirables knowing
full well that they will multiply like rats and wild hogs AT TAXPAYER EXPENSE
and cause mayhem forever into the future of this country",1,False,False
"All other ""wrongs"" trickle down from it-- misogyny, the failure to meld mercy and justice in light of the sexual abuse crisis (I've been a victims' advocate for 19 years), LGBTs, etc",0,False,False
"


FSM forbid someone should ever describe Donnie's base accurately",1,False,False
"I think the  vital  issue here is the sexual abuse of a little girl by a trusted relative, not his paid  administrative leave status  nor his employer",0,False,False
"<The Holy Spirit always inspires and never confuses>
You appear to have confused inspiration with magic",0,False,False
Black-Bloc/ANTIFA morons are just frustrated youth looking for an enemy to justify their anger towards a system they can't actually affect for change,1,False,False
"Yes, white racists are stupid, deluded, and loathsome",1,False,False
"

We will not see the true impact of the current global Muslim migration for a generation or more",0,False,False
"She was carrying a sign that said, ""white people suck",1,False,False
"If you're a rational thinker, and not a hypocrite you do not belong to any religious or cult group that you do not have a common interest",1,False,False
"LOL 

I say let the (D)onkey voters seal their own fate by allowing our new Muslim overlords rewrite our laws",1,False,False
You can't vote for and support this moron AND still be a good Christian,1,False,False
"The Youtube RNC sessions that I briefly watched, I wanted to see if there were any minorities in the RNC audience",1,False,False
"

""Scared shitless Muslim girl in habib",1,False,False
"How much money, time and effort,  did the USCCB spend to block gay marriage",0,False,False
Maybe they should try to assimilate to their new home and quit being whiny assholes for once,1,False,False
"

You deny that blacks aren't targeted and killed unnecessarily by police on a weekly basis",0,False,False
